Date,Sensor
2022-12-12 17:28:26,27.8
2022-12-12 17:28:27,27.8
2022-12-12 17:28:28,27.8
2022-12-12 17:28:29,27.9
2022-12-12 17:28:30,27.9
2022-12-12 17:28:31,27.9
2022-12-12 17:28:32,27.9
2022-12-12 17:28:33,27.9
2022-12-12 17:28:34,27.9
2022-12-12 17:28:35,27.9
2022-12-12 17:28:36,27.9
2022-12-12 17:28:37,27.9
2022-12-12 17:28:38,27.9
2022-12-12 17:28:39,27.8
2022-12-12 17:28:40,27.8
2022-12-12 17:28:41,27.8
2022-12-12 17:28:42,27.8
2022-12-12 17:28:43,27.8
2022-12-12 17:28:44,27.8
2022-12-12 17:28:45,27.8
2022-12-12 17:28:46,27.9
2022-12-12 17:28:47,27.9
2022-12-12 17:28:48,27.9
2022-12-12 17:28:49,27.9
2022-12-12 17:28:50,27.9
2022-12-12 17:28:51,27.9
2022-12-12 17:28:52,27.9
2022-12-12 17:28:53,27.8
2022-12-12 17:28:54,27.9
2022-12-12 17:28:55,27.8
2022-12-12 17:28:56,28.0
2022-12-12 17:28:57,29.0
2022-12-12 17:28:58,29.4
2022-12-12 17:28:59,29.7
2022-12-12 17:29:00,29.9
2022-12-12 17:29:01,29.4
2022-12-12 17:29:02,29.1
2022-12-12 17:29:03,29.0
2022-12-12 17:29:04,28.9
2022-12-12 17:29:05,28.8
2022-12-12 17:29:06,28.8
2022-12-12 17:29:07,28.7
2022-12-12 17:29:08,28.6
2022-12-12 17:29:09,28.6
2022-12-12 17:29:10,28.5
2022-12-12 17:29:11,28.5
2022-12-12 17:29:12,28.5
2022-12-12 17:29:13,28.4
2022-12-12 17:29:14,28.4
2022-12-12 17:29:15,28.3
2022-12-12 17:29:16,28.3
2022-12-12 17:29:17,28.3
2022-12-12 17:29:18,28.3
2022-12-12 17:29:19,28.2
2022-12-12 17:29:20,28.2
2022-12-12 17:29:21,28.2
2022-12-12 17:29:22,28.2
2022-12-12 17:29:23,28.2
2022-12-12 17:29:24,28.2
2022-12-12 17:29:25,28.1
2022-12-12 17:29:26,28.1
2022-12-12 17:29:27,28.1
2022-12-12 17:29:28,28.1
2022-12-12 17:29:29,28.1
2022-12-12 17:29:30,28.1
2022-12-12 17:29:31,28.0
2022-12-12 17:29:32,28.0
2022-12-12 17:29:33,28.0
2022-12-12 17:29:34,28.0
2022-12-12 17:29:35,28.0
2022-12-12 17:29:36,28.0
2022-12-12 17:29:37,28.0
2022-12-12 17:29:38,28.0
2022-12-12 17:29:39,28.0
2022-12-12 17:29:40,28.0
2022-12-12 17:29:41,28.0
2022-12-12 17:29:42,28.0
2022-12-12 17:29:43,28.0
2022-12-12 17:29:44,28.0
2022-12-12 17:29:45,28.0
2022-12-12 17:29:46,28.0
2022-12-12 17:29:47,28.0
2022-12-12 17:29:48,28.0
2022-12-12 17:29:49,28.1
2022-12-12 17:29:50,28.0
2022-12-12 17:29:51,28.0
2022-12-12 17:29:52,28.0
2022-12-12 17:29:53,28.0
2022-12-12 17:29:54,28.0
2022-12-12 17:29:55,28.0
2022-12-12 17:29:56,28.0
2022-12-12 17:29:57,28.0
2022-12-12 17:29:58,27.9
2022-12-12 17:29:59,28.0
2022-12-12 17:30:00,28.0
2022-12-12 17:30:01,27.9
2022-12-12 17:30:02,27.9
2022-12-12 17:30:03,27.9
2022-12-12 17:30:04,27.9
2022-12-12 17:30:05,27.9
2022-12-12 17:30:06,27.9
2022-12-12 17:30:07,27.9
2022-12-12 17:30:08,27.8
2022-12-12 17:30:09,27.8
